id,category_group,name,price,brand,color,rating,sold_qty,url,image
207956,Điện thoại,Điện thoại Nokia 220 4G,1100000,Nokia,Cam,4.9,"Đã bán 98,8k",https://www.thegioididong.com/dtdd/nokia-220-4g,https://cdn.tgdd.vn/Products/Images/42/207956/nokia-220-4g-cam-thumb-600x600.jpg
370758,Điện thoại,Điện thoại Masstel IZI 10S,490000,Masstel,Đen,,,https://www.thegioididong.com/dtdd/masstel-izi-10s,https://cdn.tgdd.vn/Products/Images/42/370758/masstel-izi-10s-den-thumb-600x600.jpg
364793,Điện thoại,Điện thoại Xiaomi Redmi A7 Pro 4GB/64GB,3590000,Xiaomi,Cam,4.9,"Đã bán 13,8k",https://www.thegioididong.com/dtdd/xiaomi-redmi-a7-pro,https://cdn.tgdd.vn/Products/Images/42/364793/xiaomi-redmi-a7-pro-cam-thumb-600x600.jpg
367596,Điện thoại,Điện thoại OPPO A6c 4GB/64GB,4540000,OPPO,Nâu,5,"Đã bán 15,4k",https://www.thegioididong.com/dtdd/oppo-a6c-4gb-64gb,https://cdn.tgdd.vn/Products/Images/42/367596/oppo-a6c-nau-thumb-1-600x600.jpg
363437,Điện thoại,Điện thoại realme Note 80 4GB/64GB,4290000,realme,Đen,4.9,"Đã bán 28,3k",https://www.thegioididong.com/dtdd/realme-note-80-4gb-64gb?utm_flashsale=1,https://cdn.tgdd.vn/Products/Images/42/363437/realme-note-80-den-thumb-600x600.jpg
370492,Điện thoại,Điện thoại vivo Y05e 4GB/64GB,4040000,vivo,Xanh,,,https://www.thegioididong.com/dtdd/vivo-y05e-4gb-64gb?utm_flashsale=1,https://cdn.tgdd.vn/Products/Images/42/370492/vivo-y05e-xanh-thumb-600x600.jpg
311034,Điện thoại,Điện thoại Nokia 110 4G Pro,850000,Nokia,Xanh,4.9,"Đã bán 77,9k",https://www.thegioididong.com/dtdd/nokia-110-4g-pro,https://cdn.tgdd.vn/Products/Images/42/311034/nokia-110-4g-xanh-thumb-600x600.jpg
365878,Điện thoại,Điện thoại Vivo Y11d 4GB/128GB,5940000,vivo,Đen,5,"Đã bán 10,9k",https://www.thegioididong.com/dtdd/vivo-y11d-4gb-128gb,https://cdn.tgdd.vn/Products/Images/42/365878/vivo-y11d-den-thumb-600x600.jpg
368232,Điện thoại,Điện thoại Xiaomi Redmi A7 3GB/64GB,3190000,Xiaomi,Xanh Dương,5,"Đã bán 3,3k",https://www.thegioididong.com/dtdd/xiaomi-redmi-a7-3gb-64gb,https://cdn.tgdd.vn/Products/Images/42/368232/xiaomi-redmi-a7-3gb-64gb-xanh-thumb-600x600.jpg
366923,Điện thoại,Điện thoại Nubia V80 Design 4GB/128GB,3540000,Nubia,Đen,5,Đã bán 3k,https://www.thegioididong.com/dtdd/nubia-v80-design-4gb-128gb,https://cdn.tgdd.vn/Products/Images/42/366923/nubia-v80-design-4gb-128gb-den-thumb-600x600.jpg
361709,Điện thoại,Điện thoại Samsung Galaxy A07 5G 4GB/128GB,4800000,Samsung,Tím,4.9,"Đã bán 8,6k",https://www.thegioididong.com/dtdd/samsung-galaxy-a07-5g-4gb-128gb,https://cdn.tgdd.vn/Products/Images/42/361709/samsung-galaxy-a07-5g-tim-thumb-1-600x600.jpg
299998,Điện thoại,Điện thoại Mobell F209,610000,Mobell,Vàng,4.9,"Đã bán 52,9k",https://www.thegioididong.com/dtdd/mobell-f209,https://cdn.tgdd.vn/Products/Images/42/299998/mobell-f209-gold-600x600.jpg
358698,Điện thoại,Điện thoại HONOR Play 10 3GB/64GB,3140000,HONOR,Xanh lá,4.9,"Đã bán 4,3k",https://www.thegioididong.com/dtdd/honor-play-10-3gb-64gb,https://cdn.tgdd.vn/Products/Images/42/358698/honor-play-10-3gb-64gb-xanh-thumb-600x600.jpg
333347,Điện thoại,Điện thoại Samsung Galaxy S25 Ultra 5G 12GB/256GB,24390000,Samsung,Xanh Dương,4.9,"Đã bán 31,2k",https://www.thegioididong.com/dtdd/samsung-galaxy-s25-ultra,https://cdn.tgdd.vn/Products/Images/42/333347/samsung-galaxy-s25-ultra-blue-thumbai-600x600.jpg
369620,Điện thoại,Điện thoại Xiaomi Redmi Note 17 5G 6GB/128GB,7390000,Xiaomi,Xanh ngọc,,,https://www.thegioididong.com/dtdd/xiaomi-redmi-note-17-5g-6gb-128gb,https://cdn.tgdd.vn/Products/Images/42/369620/xiaomi-redmi-note-17-5g-blue-thumb-600x600.jpg
366662,Điện thoại,Điện thoại Nubia A56 4GB/128GB,3240000,Nubia,Vàng,4.9,"Đã bán 2,9k",https://www.thegioididong.com/dtdd/nubia-a56-4gb-128gb,https://cdn.tgdd.vn/Products/Images/42/366662/nubia-a56-4gb-128gb-vang-thumb-600x600.jpg
361630,Điện thoại,Điện thoại Nubia A36 4GB/64GB,2840000,Nubia,Vàng nhạt,5,"Đã bán 6,7k",https://www.thegioididong.com/dtdd/nubia-a36-4gb-64gb,https://cdn.tgdd.vn/Products/Images/42/361630/nubia-a36-4gb-64gb-vang-thumb-600x600.jpg
369634,Điện thoại,Điện thoại Xiaomi Redmi 17 5G 4GB/128GB,4990000,Xiaomi,Cam,,,https://www.thegioididong.com/dtdd/xiaomi-redmi-17-5g-4gb-128gb,https://cdn.tgdd.vn/Products/Images/42/369634/xiaomi-redmi-17-5g-cam-thumb-600x600.jpg
304608,Điện thoại,Điện thoại Mobell F309 4G,750000,Mobell,Vàng,4.9,Đã bán 35k,https://www.thegioididong.com/dtdd/mobell-f309,https://cdn.tgdd.vn/Products/Images/42/304608/mobell-f309-trang-thumb-600x600.jpg
284122,Điện thoại,Điện thoại Mobell M239 4G,430000,Mobell,Xanh Dương,4.9,"Đã bán 128,9k",https://www.thegioididong.com/dtdd/mobell-m239,https://cdn.tgdd.vn/Products/Images/42/284122/mobell-m239-xanh-thumb-1-600x600.jpg
367004,Điện thoại,Điện thoại Xiaomi 17T Pro 5G 12GB/256GB,17290000,Xiaomi,Đen,5,"Đã bán 2,5k",https://www.thegioididong.com/dtdd/xiaomi-17t-pro-5g-12gb-256gb?utm_flashsale=1,https://cdn.tgdd.vn/Products/Images/42/367004/xiaomi-17t-pro-5g-den-thumb-600x600.jpg
359776,Điện thoại,Điện thoại Xiaomi Redmi 15 5G 4GB/128GB,4590000,Xiaomi,Xanh lá,4.9,Đã bán 13k,https://www.thegioididong.com/dtdd/xiaomi-redmi-15-5g-4gb-128gb,https://cdn.tgdd.vn/Products/Images/42/359776/xiaomi-redmi-15-5g-4gb-128gb-xanh-thumb-600x600.jpg
363464,Điện thoại,Điện thoại Vivo V70 5G 8GB/256GB,16820000,vivo,Vàng Hồng,5,"Đã bán 3,5k",https://www.thegioididong.com/dtdd/vivo-v70-8gb-256gb?utm_flashsale=1,https://cdn.tgdd.vn/Products/Images/42/363464/vivo-v70-8gb-256gb-vang-thumb-600x600.jpg
367811,Điện thoại,Điện thoại Nubia V80 Max 6GB/128GB,3740000,Nubia,Bạc,5,Đã bán 1k,https://www.thegioididong.com/dtdd/nubia-v80-max-6gb-128gb,https://cdn.tgdd.vn/Products/Images/42/367811/nubia-v80-max-6gb-128gb-bac-thumb-600x600.jpg
358691,Điện thoại,Điện thoại HONOR X5c Plus 4GB/64GB,3540000,HONOR,Đen,5,"Đã bán 4,1k",https://www.thegioididong.com/dtdd/honor-x5c-plus-4gb-64gb,https://cdn.tgdd.vn/Products/Images/42/358691/honor-x5c-plus-4gb-64gb-den-thumb-600x600.jpg
322877,Điện thoại,Điện thoại Masstel IZI T6 4G,550000,Masstel,Xanh lá,4.9,"Đã bán 147,2k",https://www.thegioididong.com/dtdd/masstel-izi-t6,https://cdn.tgdd.vn/Products/Images/42/322877/masstel-izi-t6-green-thumb-600x600.jpg
322876,Điện thoại,Điện thoại Masstel Fami 60S 4G,750000,Masstel,Xanh Dương,4.9,"Đã bán 44,3k",https://www.thegioididong.com/dtdd/masstel-fami-60s,https://cdn.tgdd.vn/Products/Images/42/322876/masstel-fami-60s-blue-thumb-600x600.jpg
361949,Điện thoại,Điện thoại Samsung Galaxy S26+ 5G 12GB/256GB,22000000,Samsung,Xanh Dương,5,"Đã bán 3,6k",https://www.thegioididong.com/dtdd/samsung-galaxy-s26-plus-12gb-256gb,https://cdn.tgdd.vn/Products/Images/42/361949/samsung-galaxy-s26-plus-12gb-256gb-xanh-duong-thumb-600x600.jpg
360238,Điện thoại,Điện thoại OPPO Reno15 5G 8GB/256GB,13520000,OPPO,Xanh Dương,4.9,Đã bán 26k,https://www.thegioididong.com/dtdd/oppo-reno15-5g-8gb-256gb?utm_flashsale=1,https://cdn.tgdd.vn/Products/Images/42/360238/oppo-reno15-5g-8gb-256gb-xanh-thumb-600x600.jpg
346265,Điện thoại,Điện thoại Xiaomi Redmi 15C 6GB/128GB,4090000,Xiaomi,Đen,4.9,"Đã bán 55,4k",https://www.thegioididong.com/dtdd/xiaomi-redmi-15c-6gb-128gb,https://cdn.tgdd.vn/Products/Images/42/346265/xiaomi-redmi-15c-black-thumb-600x600.jpg
368053,Điện thoại,Điện thoại Samsung Galaxy Z Flip8 5G 12GB/256GB,25000000,Samsung,Đen,,Đã bán 572,https://www.thegioididong.com/dtdd/samsung-galaxy-z-flip8-12gb-256gb,https://cdn.tgdd.vn/Products/Images/42/368053/samsung-galaxy-z-flip8-xam-thumb-600x600.jpg
363470,Điện thoại,Điện thoại Xiaomi POCO X8 Pro 5G 8GB/256GB,10290000,Xiaomi,Xanh lá,5,"Đã bán 1,1k",https://www.thegioididong.com/dtdd/xiaomi-poco-x8-pro-8gb-256gb,https://cdn.tgdd.vn/Products/Images/42/363470/xiaomi-poco-x8-pro-8gb-256gb-xanh-thumb-600x600.jpg
341272,Điện thoại,Điện thoại Xiaomi Redmi 15 6GB/128GB,4090000,Xiaomi,Tím,4.9,"Đã bán 60,8k",https://www.thegioididong.com/dtdd/xiaomi-redmi-15-6gb-128gb,https://cdn.tgdd.vn/Products/Images/42/341272/xiaomi-redmi-15-tim-thumbnew-600x600.jpg
362971,Điện thoại,Điện thoại Honor X7d 8GB/128GB,5240000,HONOR,Vàng,5,"Đã bán 1,1k",https://www.thegioididong.com/dtdd/honor-x7d-8gb-128gb,https://cdn.tgdd.vn/Products/Images/42/362971/honor-x7d-8gb-128gb-vang-thumb-600x600.jpg
368045,Điện thoại,Điện thoại Samsung Galaxy A27 6GB/128GB,7500000,Samsung,Xanh đen,5,"Đã bán 2,1k",https://www.thegioididong.com/dtdd/samsung-galaxy-a27-6gb-128gb,https://cdn.tgdd.vn/Products/Images/42/368045/samsung-galaxy-a27-xanh-thumb-600x600.jpg
365402,Điện thoại,Điện thoại OPPO Find X9s 12GB/512GB,25840000,OPPO,Cam nhạt,5,"Đã bán 3,6k",https://www.thegioididong.com/dtdd/oppo-find-x9s-12gb-512gb,https://cdn.tgdd.vn/Products/Images/42/365402/oppo-find-x9s-cam-thumb-1-600x600.jpg
344644,Điện thoại,Điện thoại Xiaomi 15T 5G 12GB/256GB,10690000,Xiaomi,Vàng,4.9,"Đã bán 36,6k",https://www.thegioididong.com/dtdd/xiaomi-15t-12gb-256gb,https://cdn.tgdd.vn/Products/Images/42/344644/xiaomi-15t-12gb-256gb-vang-thumb-600x600.jpg
288630,Điện thoại,Điện thoại Mobell M539,690000,Mobell,Đỏ,4.9,"Đã bán 61,4k",https://www.thegioididong.com/dtdd/mobell-m539,https://cdn.tgdd.vn/Products/Images/42/288630/mobell-m539-do-thumb-600x600.jpg
358669,Điện thoại,Điện thoại vivo Y21d 6GB/128GB,5600000,vivo,Tím,5,"Đã bán 25,9k",https://www.thegioididong.com/dtdd/vivo-y21d-6gb-128gb?utm_flashsale=1,https://cdn.tgdd.vn/Products/Images/42/358669/vivo-y21d-purple-thumb-600x600.jpg
338741,Điện thoại,Điện thoại Samsung Galaxy Z Flip7 FE 5G 8GB/128GB,15840000,Samsung,Trắng,4.9,"Đã bán 3,3k",https://www.thegioididong.com/dtdd/samsung-galaxy-z-flip7-fe?utm_flashsale=1,https://cdn.tgdd.vn/Products/Images/42/338741/samsung-galaxy-z-flip7-fe-white-thumb-600x600.jpg
368234,Điện thoại,Điện thoại Motorola Moto G37 5G 4GB/64GB,4140000,Motorola,Xám,5,Đã bán 192,https://www.thegioididong.com/dtdd/motorola-g37-4gb-64gb,https://cdn.tgdd.vn/Products/Images/42/368234/motorola-g37-den-thumb-600x600.jpg
338026,Điện thoại,Điện thoại Mobell Rock 7,890000,Mobell,Xanh lá,5,"Đã bán 1,9k",https://www.thegioididong.com/dtdd/mobell-rock-7,https://cdn.tgdd.vn/Products/Images/42/338026/mobell-rock-7-green-thumb-600x600.jpg
360236,Điện thoại,Điện thoại OPPO Reno15 Pro 5G 12GB/256GB,17020000,OPPO,Xanh dương nhạt,4.9,"Đã bán 9,9k",https://www.thegioididong.com/dtdd/oppo-reno15-pro-5g-12gb-256gb?utm_flashsale=1,https://cdn.tgdd.vn/Products/Images/42/360236/oppo-reno15-pro-5g-12gb-256gb-xanh-thumb-600x600.jpg
314697,Điện thoại,Điện thoại Mobell M331 4G,540000,Mobell,Xanh,4.9,Đã bán 69k,https://www.thegioididong.com/dtdd/mobell-m331,https://cdn.tgdd.vn/Products/Images/42/314697/mobell-m331-thumb-xanh-1-600x600.jpg
361270,Điện thoại,Điện thoại Xiaomi 17 Ultra 5G 16GB/512GB,30290000,Xiaomi,Đen,4.9,"Đã bán 1,2k",https://www.thegioididong.com/dtdd/xiaomi-17-ultra,https://cdn.tgdd.vn/Products/Images/42/361270/xiaomi-17-ultra-den-thumb-600x600.jpg
326477,Điện thoại,Điện thoại Nokia 3210 4G,1490000,Nokia,Đen,4.9,"Đã bán 24,3k",https://www.thegioididong.com/dtdd/nokia-3210-4g,https://cdn.tgdd.vn/Products/Images/42/326477/nokia-3210-4g-black-thumb-600x600.jpg
361269,Điện thoại,Điện thoại Xiaomi 17 5G 12GB/256GB,19090000,Xiaomi,Xanh lá,4.9,"Đã bán 2,3k",https://www.thegioididong.com/dtdd/xiaomi-17,https://cdn.tgdd.vn/Products/Images/42/361269/xiaomi-17-xanh-la-thumb-600x600.jpg
370547,Điện thoại,Điện thoại Xphone Hera S9,590000,Xphone,Xám,,,https://www.thegioididong.com/dtdd/xphone-hera-s9,https://cdn.tgdd.vn/Products/Images/42/370547/xphone-hera-s9-den-thumb-600x600.jpg
362375,Điện thoại,Điện thoại Motorola Signature 12GB/256GB,17990000,Motorola,Xanh Oliu,5,Đã bán 521,https://www.thegioididong.com/dtdd/motorola-signature-12gb-256gb?utm_flashsale=1,https://cdn.tgdd.vn/Products/Images/42/362375/motorola-signature-12gb-256gb-thumb-600x600.jpg
340220,Điện thoại,Điện thoại HONOR X6c 6GB/128GB,4340000,HONOR,Xanh lá,4.9,"Đã bán 6,9k",https://www.thegioididong.com/dtdd/honor-x6c-6gb-128gb,https://cdn.tgdd.vn/Products/Images/42/340220/honor-x6c-6gb-128gb-xanh-thumb-600x600.jpg
339177,Điện thoại,Điện thoại OPPO Reno14 F 5G 12GB/256GB,10620000,OPPO,Hồng,4.9,"Đã bán 105,7k",https://www.thegioididong.com/dtdd/oppo-reno14-f-5g-12gb-256gb?utm_flashsale=1,https://cdn.tgdd.vn/Products/Images/42/339177/oppo-reno14-f-5g-pink-thumb-600x600.jpg
344645,Điện thoại,Điện thoại Xiaomi 15T 5G 12GB/512GB,11590000,Xiaomi,Xám,4.9,"Đã bán 9,6k",https://www.thegioididong.com/dtdd/xiaomi-15t-12gb-512gb-xam,https://cdn.tgdd.vn/Products/Images/42/344645/xiaomi-15t-12gb-512gb-xam-thumb-600x600.jpg
363468,Điện thoại,Điện thoại Xiaomi POCO M8 5G 8GB/256GB,5890000,Xiaomi,Xanh lá,4.9,"Đã bán 2,4k",https://www.thegioididong.com/dtdd/xiaomi-poco-m8-8gb-256gb,https://cdn.tgdd.vn/Products/Images/42/363468/xiaomi-poco-m8-8gb-256gb-xanh-thumb-600x600.jpg
335955,Điện thoại,Điện thoại Samsung Galaxy S25 Edge 5G 12GB/512GB,19000000,Samsung,Bạc,4.9,"Đã bán 2,1k",https://www.thegioididong.com/dtdd/samsung-galaxy-s25-edge-5g-512gb,https://cdn.tgdd.vn/Products/Images/42/335955/samsung-galaxy-s25-edge-sliver-thumb-600x600.jpg
361707,Điện thoại,Điện thoại realme 16 Pro 5G 12GB/256GB,11940000,realme,Tím,4.9,"Đã bán 2,9k",https://www.thegioididong.com/dtdd/realme-16-pro-5g-12gb-256gb,https://cdn.tgdd.vn/Products/Images/42/361707/realme-16-pro-tim-thumb-600x600.jpg
368875,Điện thoại,Điện thoại Nothing Phone (4a) Pro 5G 12GB/256GB,14740000,Nothing Phone,Hồng,,Đã bán 103,https://www.thegioididong.com/dtdd/nothing-phone-4-a-pro-12gb-256gb?utm_flashsale=1,https://cdn.tgdd.vn/Products/Images/42/368875/nothing-phone-4a-pro-hong-thumb-600x600.jpg
332934,Điện thoại,Điện thoại OPPO Reno13 5G 12GB/256GB,11230000,OPPO,Xanh Dương,4.9,"Đã bán 21,7k",https://www.thegioididong.com/dtdd/oppo-reno13-5g?utm_flashsale=1,https://cdn.tgdd.vn/Products/Images/42/332934/oppo-reno13-blue-thumbnew-600x600.jpg
337714,Điện thoại,Điện thoại Xiaomi Redmi Note 14 Pro 5G 12GB/512GB,8900000,Xiaomi,Tím,4.9,"Đã bán 17,2k",https://www.thegioididong.com/dtdd/xiaomi-redmi-note-14-pro-5g-12gb-512gb,https://cdn.tgdd.vn/Products/Images/42/337714/xiaomi-redmi-note-14-pro-5g-tim-thumb-600x600.jpg
343066,Điện thoại,Điện thoại realme 15 5G 12GB/256GB,8440000,realme,Hồng,5,"Đã bán 4,9k",https://www.thegioididong.com/dtdd/realme-15-5g-12gb-256gb?utm_flashsale=1,https://cdn.tgdd.vn/Products/Images/42/343066/realme-15-5g-hong-thumb-600x600.jpg
367007,Điện thoại,Điện thoại Honor 600 Pro 12GB/256GB,21040000,HONOR,Cam,4.9,Đã bán 187,https://www.thegioididong.com/dtdd/honor-600-pro-12gb-256gb,https://cdn.tgdd.vn/Products/Images/42/367007/honor-600-pro-cam-thumbn-600x600.jpg
366919,Điện thoại,Điện thoại Nubia Air 5G 8GB/256GB,5340000,Nubia,Đen,5,Đã bán 255,https://www.thegioididong.com/dtdd/nubia-air-5g-8gb-256gb,https://cdn.tgdd.vn/Products/Images/42/366919/nubia-air-5g-8gb-256gb-den-thumb-600x600.jpg
335915,Điện thoại,Điện thoại Samsung Galaxy A26 5G 6GB/128GB,5800000,Samsung,Hồng,4.9,"Đã bán 12,9k",https://www.thegioididong.com/dtdd/samsung-galaxy-a26-6gb-128gb?utm_flashsale=1,https://cdn.tgdd.vn/Products/Images/42/335915/samsung-galaxy-a26-5g-hong-thumbn-600x600.jpg
367010,Điện thoại,Điện thoại Honor 600 8GB/256GB,14840000,HONOR,Cam,4.9,Đã bán 326,https://www.thegioididong.com/dtdd/honor-600-8gb-256gb,https://cdn.tgdd.vn/Products/Images/42/367010/honor-600-cam-thumb-600x600.jpg
344646,Điện thoại,Điện thoại Xiaomi 15T Pro 5G 12GB/256GB,14390000,Xiaomi,Xám,4.9,"Đã bán 7,6k",https://www.thegioididong.com/dtdd/xiaomi-15t-pro-12gb-256gb,https://cdn.tgdd.vn/Products/Images/42/344646/xiaomi-15t-pro-12gb-256gb-xam-thumb-600x600.jpg
367598,Điện thoại,Điện thoại OPPO A6t Pro 8GB/128GB,10840000,OPPO,Trắng,5,"Đã bán 1,2k",https://www.thegioididong.com/dtdd/oppo-a6t-pro-8gb-128gb,https://cdn.tgdd.vn/Products/Images/42/367598/oppo-a6t-pro-trang-thumb-1-600x600.jpg
362273,Điện thoại,Điện thoại Xiaomi POCO F8 Pro 12GB/512GB,16790000,Xiaomi,Xanh Dương,5,Đã bán 220,https://www.thegioididong.com/dtdd/xiaomi-poco-f8-pro-12-512gb,https://cdn.tgdd.vn/Products/Images/42/362273/xiaomi-poco-f8-pro-12-512gb-xanh-thumb-1-600x600.jpg
362274,Điện thoại,Điện thoại Xiaomi POCO X7 Pro 12GB/512GB,10290000,Xiaomi,Xanh lá,5,Đã bán 455,https://www.thegioididong.com/dtdd/xiaomi-poco-x7-pro-12-512gb,https://cdn.tgdd.vn/Products/Images/42/362274/xiaomi-poco-x7-pro-12-256gb-xanh-thumb-600x600.jpg
370849,Điện thoại,Điện thoại Xiaomi POCO F9 Ultra 5G 12GB/256GB,24290000,Xiaomi,Đỏ,,,https://www.thegioididong.com/dtdd/xiaomi-poco-f9-ultra-12gb-256gb,https://cdn.tgdd.vn/Products/Images/42/370849/xiaomi-poco-f9-ultra-5g-do-thumb-600x600.jpg
317981,Điện thoại,Điện thoại OPPO Find N3 Flip 5G 12GB/256GB Hồng,17430000,OPPO,Hồng,4.9,"Đã bán 2,2k",https://www.thegioididong.com/dtdd/oppo-find-n3-flip-hong,https://cdn.tgdd.vn/Products/Images/42/317981/oppo-find-n3-flip-hong-thumb-1-600x600.jpg
364791,Điện thoại,Điện thoại OPPO Find X9 Ultra 12GB/512GB,44840000,OPPO,Nâu nhạt,5,Đã bán 333,https://www.thegioididong.com/dtdd/oppo-find-x9-ultra,https://cdn.tgdd.vn/Products/Images/42/364791/oppo-find-x9-ultra-den-thumb-600x600.jpg
367617,Điện thoại,Điện thoại Tecno Pova Curve 2 5G 8GB/128GB,8740000,Tecno,Tím,,,https://www.thegioididong.com/dtdd/tecno-pova-curve-2-5g-8gb-128gb,https://cdn.tgdd.vn/Products/Images/42/367617/tecno-pova-curve-2-5g-tim-thumb-600x600.jpg
265311,Điện thoại,Điện thoại Masstel IZI 10,430000,Masstel,Đen - Đỏ,4.9,"Đã bán 227,6k",https://www.thegioididong.com/dtdd/masstel-izi-10,https://cdn.tgdd.vn/Products/Images/42/265311/masstel-izi-10-4g-thumb-1-600x600.jpg
334404,Điện thoại,Điện thoại OPPO A5 Pro 5G 8GB/256GB,7530000,OPPO,Hồng,4.9,"Đã bán 42,7k",https://www.thegioididong.com/dtdd/oppo-a5-pro-5g?utm_flashsale=1,https://cdn.tgdd.vn/Products/Images/42/334404/oppo-a5-pro-hong-thumb-1-600x600.jpg
363258,Điện thoại,Điện thoại OPPO Find N6 5G 16GB/512GB,64840000,OPPO,Titan xanh,5,Đã bán 149,https://www.thegioididong.com/dtdd/oppo-find-n6,https://cdn.tgdd.vn/Products/Images/42/363258/oppo-find-n6-xam-thumb-1-2-600x600.jpg
363410,Điện thoại,Điện thoại HONOR X5c 4GB/64GB,3290000,HONOR,Đen,5,Đã bán 434,https://www.thegioididong.com/dtdd/honor-x5c-4gb-64gb,https://cdn.tgdd.vn/Products/Images/42/363410/honor-x5c-4gb-64gb-den-thumb-600x600.jpg
368098,Điện thoại,Điện thoại Honor 600 Pro Molly 12GB/512GB Vàng Trắng,23540000,HONOR,Trắng - Vàng,5,Đã bán 21,https://www.thegioididong.com/dtdd/honor-600-pro-molly-12gb-512gb,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/42/368098/honor-600-pro-molly-12gb-512gb-thumb-639165315982574935-600x600.jpg
336623,Điện thoại,Điện thoại realme 14 5G 12GB/256GB,10050000,realme,Xám,4.9,"Đã bán 4,2k",https://www.thegioididong.com/dtdd/realme-14-5g,https://cdn.tgdd.vn/Products/Images/42/336623/realme-14-5g-xam-thumb-600x600.jpg
338736,Điện thoại,Điện thoại Samsung Galaxy Z Flip7 5G 12GB/256GB,23010000,Samsung,Đen,5,"Đã bán 2,6k",https://www.thegioididong.com/dtdd/samsung-galaxy-z-flip7,https://cdn.tgdd.vn/Products/Images/42/338736/samsung-galaxy-z-flip7-black-thumb-600x600.jpg
337713,Điện thoại,Điện thoại Xiaomi Redmi Note 14 Pro+ 5G 12GB/512GB,9860000,Xiaomi,Xanh Dương,4.9,"Đã bán 27,3k",https://www.thegioididong.com/dtdd/xiaomi-redmi-note-14-pro-plus-5g-12gb-512gb,https://cdn.tgdd.vn/Products/Images/42/337713/xiaomi-redmi-note-14-pro-plus-xanh-thumb-600x600.jpg
368231,Điện thoại,Điện thoại Tecno Spark 50 Pro 4GB/128GB,6340000,Tecno,Xám,,,https://www.thegioididong.com/dtdd/tecno-spark-50-pro-4gb-128gb,https://cdn.tgdd.vn/Products/Images/42/368231/tecno-spark-50-pro-xam-thumb-600x600.jpg
371029,Điện thoại,Điện thoại Nothing Phone (4b) 5G 8GB/128GB,10490000,Nothing Phone,Xanh Dương,,,https://www.thegioididong.com/dtdd/nothing-phone-4b-8gb-128gb,https://cdn.tgdd.vn/Products/Images/42/371029/nothing-phone-4b-blue-thumb-600x600.jpg
371119,Điện thoại,Điện thoại vivo V80 Lite 5G 6GB/128GB,0,vivo,Xanh,,,https://www.thegioididong.com/dtdd/vivo-v80-lite-5g-6gb-128gb,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/42/371119/vivo-v80-lite-6gb-128gb-080926-103845-290-600x600.jpg
371120,Điện thoại,Điện thoại vivo V80 Lite 5G 6GB/256GB,0,vivo,Hồng - Tím,,,https://www.thegioididong.com/dtdd/vivo-v80-lite-5g-6gb-256gb,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/42/371120/vivo-v80-lite-6gb-256gb-080926-103930-811-600x600.jpg
371195,Điện thoại,Điện thoại OPPO A7 Pro 5G 8GB/128GB,0,OPPO,,,,https://www.thegioididong.com/dtdd/oppo-a7-pro-5g-8gb-128gb,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/42/371195/oppo-a7-pro-5g-8gb-128gb-100926-115537-175-600x600.jpg
